OID_,Nom,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,MEDIAN,PCT90,Annee,Latitude,Longitude
66, Ulu,7,918.000000000000000,710.142738060000056,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2016,7510100.643740000203252,-6159876.020990000106394
67,Muskox_Project,8,917.000000000000000,710.250110515999950,0.000000000000000,14.285860061599999,14.285860061599999,0.079271046580200,0.748685595286000,72.691549714100006,0.000000000000000,0.000000000000000,2016,7588845.917620000429451,-6239744.381790000014007
68,Ferguson_lake,9,916.000000000000000,709.628590326999984,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2016,7148637.360960000194609,-5922763.648249999620020
69,Storm_Copper,10,918.000000000000000,710.946886739999968,0.000000000000000,9.831522941590000,9.831522941590000,0.092201114940100,0.651796207859000,84.640623515000001,0.000000000000000,0.000000000000000,2016,8148470.463440000079572,-4078909.195549999829382
70,Mine_Meliadine,1,1450.000000000000000,1125.336121320000075,0.000000000000000,13.349782943699999,13.349782943699999,0.057052511648600,0.621832539373000,82.726141890500003,0.000000000000000,0.000000000000000,2017,7161640.171190000139177,-5619192.697039999999106
71,Mine_Baffinland,2,15924.000000000000000,12349.594170700000177,0.000000000000000,17.180541992199998,17.180541992199998,0.014296854824800,0.354213408730000,227.663116230000014,0.000000000000000,0.000000000000000,2017,7883979.005350000225008,-3857708.481070000212640
72,Mine_Hope_Bay,3,2372.000000000000000,710.287853897999980,0.000000000000000,10.038038253800000,10.038038253800000,0.016576735071900,0.275672412089000,39.320015590600001,0.000000000000000,0.000000000000000,2017,7616867.526840000413358,-5724257.075199999846518
73,Mine_Meadowbank,4,19662.000000000000000,15231.283375200000592,0.000000000000000,21.546052932700000,21.546052932700000,0.006979347265810,0.257018457351000,137.227925940000006,0.000000000000000,0.000000000000000,2017,7343493.144229999743402,-5590595.514489999972284
74,Mine_Lupin,5,917.000000000000000,710.002412703000005,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2017,7409124.656639999710023,-6358136.443280000239611
75,Jericho_Diamond_Mine,6,916.000000000000000,710.031475330000035,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2017,7429872.413270000368357,-6335256.260540000163019
