OID_,Nom,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,MEDIAN,PCT90,Annee,Latitude,Longitude
39,Storm_Copper,10,918.000000000000000,710.946886739999968,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2003,8148470.463440000079572,-4078909.195549999829382
40,Mine_Meliadine,1,5526.000000000000000,4281.925827519999984,0.000000000000000,38.493381500200002,38.493381500200002,0.229646816143000,2.195376540810000,1269.028306010000051,0.000000000000000,0.000000000000000,2004,7161640.171190000139177,-5619192.697039999999106
41,Mine_Baffinland,2,11678.000000000000000,9048.950443760000780,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2004,7883979.005350000225008,-3857708.481070000212640
42,Mine_Hope_Bay,3,2261.000000000000000,1752.964879299999893,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2004,7616867.526840000413358,-5724257.075199999846518
43,Mine_Meadowbank,4,72314.000000000000000,55999.472371999996540,0.000000000000000,27.355808258100001,27.355808258100001,0.010286660216400,0.411648286718000,743.869546890000038,0.000000000000000,0.000000000000000,2004,7343493.144229999743402,-5590595.514489999972284
44,Mine_Lupin,5,917.000000000000000,710.002412703000005,0.000000000000000,14.719861984300000,14.719861984300000,0.348937401725000,1.991926602090000,319.975597381999989,0.000000000000000,0.000000000000000,2004,7409124.656639999710023,-6358136.443280000239611
45,Jericho_Diamond_Mine,6,916.000000000000000,710.031475330000035,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2004,7429872.413270000368357,-6335256.260540000163019
46, Ulu,7,1640.000000000000000,1270.668668479999951,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2004,7510100.643740000203252,-6159876.020990000106394
47,Muskox_Project,8,1808.000000000000000,1400.446029120000048,0.000000000000000,22.422454834000000,22.422454834000000,0.387024740730000,2.393946301110000,699.740731238999956,0.000000000000000,0.000000000000000,2004,7588845.917620000429451,-6239744.381790000014007
48,Ferguson_lake,9,916.000000000000000,709.628590326999984,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2004,7148637.360960000194609,-5922763.648249999620020
49,Storm_Copper,10,918.000000000000000,710.946886739999968,0.000000000000000,16.103111267100001,16.103111267100001,0.454663538465000,2.445321701220000,417.381128310999998,0.000000000000000,0.000000000000000,2004,8148470.463440000079572,-4078909.195549999829382
50,Mine_Meliadine,1,5526.000000000000000,4281.925827519999984,0.000000000000000,42.357173919700003,42.357173919700003,0.194808213986000,2.254483400230000,1076.510190490000014,0.000000000000000,0.000000000000000,2005,7161640.171190000139177,-5619192.697039999999106
51,Mine_Baffinland,2,11678.000000000000000,9048.950443760000780,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2005,7883979.005350000225008,-3857708.481070000212640
52,Mine_Hope_Bay,3,2261.000000000000000,1752.964879299999893,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2005,7616867.526840000413358,-5724257.075199999846518
53,Mine_Meadowbank,4,72314.000000000000000,55999.472371999996540,0.000000000000000,32.244075775100001,32.244075775100001,0.010679384721600,0.469061898517000,772.269026756000017,0.000000000000000,0.000000000000000,2005,7343493.144229999743402,-5590595.514489999972284
54,Mine_Lupin,5,917.000000000000000,710.002412703000005,0.000000000000000,11.100528717000000,11.100528717000000,0.150641556785000,1.181516619090000,138.138307571000013,0.000000000000000,0.000000000000000,2005,7409124.656639999710023,-6358136.443280000239611
55,Jericho_Diamond_Mine,6,916.000000000000000,710.031475330000035,0.000000000000000,10.339344024700001,10.339344024700001,0.043302146628400,0.654322670453000,39.664766311599998,0.000000000000000,0.000000000000000,2005,7429872.413270000368357,-6335256.260540000163019
56, Ulu,7,1640.000000000000000,1270.668668479999951,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2005,7510100.643740000203252,-6159876.020990000106394
57,Muskox_Project,8,1808.000000000000000,1400.446029120000048,0.000000000000000,20.474439620999998,20.474439620999998,0.374238181431000,2.199363821200000,676.622632027000009,0.000000000000000,0.000000000000000,2005,7588845.917620000429451,-6239744.381790000014007
58,Ferguson_lake,9,916.000000000000000,709.628590326999984,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2005,7148637.360960000194609,-5922763.648249999620020
59,Storm_Copper,10,918.000000000000000,710.946886739999968,0.000000000000000,17.484956741300000,17.484956741300000,0.656536001525000,2.834523855820000,602.700049400000012,0.000000000000000,0.000000000000000,2005,8148470.463440000079572,-4078909.195549999829382
60,Mine_Meliadine,1,5526.000000000000000,4281.925827519999984,0.000000000000000,47.487796783400000,47.487796783400000,0.237902214335000,2.445602756690000,1314.647636409999905,0.000000000000000,0.000000000000000,2006,7161640.171190000139177,-5619192.697039999999106
61,Mine_Baffinland,2,11678.000000000000000,9048.950443760000780,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2006,7883979.005350000225008,-3857708.481070000212640
62,Mine_Hope_Bay,3,2261.000000000000000,1752.964879299999893,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2006,7616867.526840000413358,-5724257.075199999846518
63,Mine_Meadowbank,4,72314.000000000000000,55999.472371999996540,0.000000000000000,27.886148452800001,27.886148452800001,0.010214623114600,0.413469285965000,738.660255909000057,0.000000000000000,0.000000000000000,2006,7343493.144229999743402,-5590595.514489999972284
64,Mine_Lupin,5,917.000000000000000,710.002412703000005,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2006,7409124.656639999710023,-6358136.443280000239611
65,Jericho_Diamond_Mine,6,916.000000000000000,710.031475330000035,0.000000000000000,20.618465423600000,20.618465423600000,0.768805217014000,3.147282182470000,704.225578785000039,0.000000000000000,0.000000000000000,2006,7429872.413270000368357,-6335256.260540000163019
66, Ulu,7,1640.000000000000000,1270.668668479999951,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2006,7510100.643740000203252,-6159876.020990000106394
67,Muskox_Project,8,1808.000000000000000,1400.446029120000048,0.000000000000000,20.074401855500000,20.074401855500000,0.278143424376000,1.868221514950000,502.883311272000014,0.000000000000000,0.000000000000000,2006,7588845.917620000429451,-6239744.381790000014007
68,Ferguson_lake,9,916.000000000000000,709.628590326999984,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2006,7148637.360960000194609,-5922763.648249999620020
69,Storm_Copper,10,918.000000000000000,710.946886739999968,0.000000000000000,18.437473297099999,18.437473297099999,0.589144086526000,2.837641003620000,540.834271431000047,0.000000000000000,0.000000000000000,2006,8148470.463440000079572,-4078909.195549999829382
70,Mine_Meliadine,1,5526.000000000000000,4281.925827519999984,0.000000000000000,37.050617217999999,37.050617217999999,0.193512446286000,2.099799022290000,1069.349778179999930,0.000000000000000,0.000000000000000,2007,7161640.171190000139177,-5619192.697039999999106
71,Mine_Baffinland,2,11678.000000000000000,9048.950443760000780,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2007,7883979.005350000225008,-3857708.481070000212640
72,Mine_Hope_Bay,3,2261.000000000000000,1752.964879299999893,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2007,7616867.526840000413358,-5724257.075199999846518
